provider_id,name,name_conf,name_tag,address,address_conf,address_tag,phone,phone_conf,phone_tag,specialty,specialty_conf,specialty_tag,npi,npi_conf,npi_tag,provider_confidence,address_state,address_zip,address_city,phone_formatted,npi_valid,npi_checksum_passed,specialty_group,years_experience,inferred_degree,mci_registration_number,state_council_registration,registration_year,license_status,renewal_due_date,last_verified_date,career_stage,geo_region,timezone,enrichment_score,primary_specialty,inferred_medical_school,graduation_year,expiration_date,state
PRV_174,Jeffrey Hale,1.0,confirmed,"90198 JENNIFER MOUNTAIN LAKE MICHAEL, NV 27464",0.98,confirmed,+13976386821,0.8500000000000001,updated,neurology,1.0,confirmed,13980178326,0.95,confirmed,0.956,NV,90198,90198 JENNIFER MOUNTAIN LAKE MICHAEL,+13976386821,False,False,Surgical,31,MBBS,MCI-29471,TNMC-39815,1992,Active,2027-12-31,2025-05-24,Senior,West,Mountain,75,,Stanford University School of Medicine,1994,09-18-2028,NV
PRV_175,Kristopher Ballard,1.0,confirmed,"7308 MARTINEZ TRAFFICWAY APT. 764 GAYSIDE, FL 88433",0.93,confirmed,9468409447,0.64,suspect,oncology,1.0,confirmed,19399522368,0.3,suspect,0.774,FL,88433,7308 MARTINEZ TRAFFICWAY APT. 764 GAYSIDE,+19468409447,False,False,Specialized,24,MBBS,MCI-34521,TNMC-12980,2000,Active,2030-12-31,2024-10-13,Senior,South,Eastern,75,,Stanford University School of Medicine,2001,03-31-2028,FL
PRV_176,Karina Velasquez,1.0,confirmed,Unit 7854 Box 2426 DPO AP 53991,0.78,updated,523.408.0034x6811,0.62,suspect,emergency,1.0,confirmed,12589134028,0.95,confirmed,0.8699999999999999,,53991,,,False,False,Specialized,31,MBBS,MCI-39392,TNMC-12345,1993,Active,2028-12-31,2024-01-01,Senior,Unknown,Unknown,42,,Unknown,1994,11-28-2027,Unknown
PRV_177,Steven Valentine,1.0,confirmed,"50929 ANDREA FERRY CONLEYCHESTER, LA 40136",0.8,updated,743-852-1230,0.6599999999999999,suspect,emergency,1.0,confirmed,16465456563,0.95,confirmed,0.882,LA,50929,50929 ANDREA FERRY CONLEYCHESTER,+17438521230,False,False,Specialized,10,MBBS,MCI-94432,TNMC-53991,2015,Active,2030-12-31,2024-04-12,Mid,South,Central,75,,Unknown,2015,08-11-2025,LA
PRV_178,Brittany Cooper,1.0,confirmed,USNV JOHNSON FPO AP 33362,0.8,updated,001-891-314-5697x62250,0.605,suspect,oncology,1.0,confirmed,13104208733,0.95,confirmed,0.8710000000000001,,33362,,,False,False,Specialized,35,MBBS,MCI-65696,TNMC-12345,1989,Active,2029-12-31,2024-02-02,Senior,Unknown,Unknown,42,,Stanford University School of Medicine,1990,08-15-2025,Unknown
PRV_179,Heidi King,1.0,confirmed,"72613 MITCHELL ROW SUITE 546 EAST KATELYN, CA 72173",1.0,confirmed,+12847966182,0.845,updated,orthopedics,1.0,confirmed,11100239465,0.95,confirmed,0.959,CA,72613,72613 MITCHELL ROW SUITE 546 EAST KATELYN,+12847966182,False,False,Surgical,14,MBBS,MCI-23170,TNMC-97247,2009,Active,2029-12-31,2025-10-11,Mid,West,Pacific,75,,Stanford University School of Medicine,2011,01-25-2028,CA
PRV_180,Michael Harrison,1.0,confirmed,"3926 JEFFREY PASSAGE LAKE MICHEAL, NE 06578",0.95,confirmed,001-009-332-3265x515,0.7050000000000001,updated,emergency,1.0,confirmed,17719414734,0.95,confirmed,0.921,NE,06578,3926 JEFFREY PASSAGE LAKE MICHEAL,,False,False,Specialized,22,MBBS,MCI-43316,TNMC-95008,2001,Active,2026-12-31,2024-06-06,Senior,Midwest,Central,65,,Harvard Medical School,2003,03-17-2027,NE
PRV_181,Linda Blankenship,1.0,confirmed,"388 STEVEN JUNCTION DONALDLAND, AZ 33116",0.8,updated,001-685-263-7329x52732,0.69,suspect,pediatrics,1.0,confirmed,14378598236,0.95,confirmed,0.8879999999999999,AZ,33116,388 STEVEN JUNCTION DONALDLAND,,False,False,Primary Care,22,MBBS,MCI-30133,TNMC-43424,2003,Active,2028-12-31,2023-12-11,Senior,West,Mountain,65,,Stanford University School of Medicine,2003,03-04-2026,AZ
PRV_182,Charles Murphy,1.0,confirmed,"40533 ROWLAND CROSSING PORT CHRISTINESHIRE, GA 73928",0.91,confirmed,001-923-614-7192x278,0.615,suspect,emergency,1.0,confirmed,12821517445,0.95,confirmed,0.8949999999999999,GA,40533,40533 ROWLAND CROSSING PORT CHRISTINESHIRE,,False,False,Specialized,18,MBBS,MCI-97466,TNMC-40799,2005,Active,2030-12-31,2025-01-02,Senior,South,Eastern,65,,University of Washington School of Medicine,2007,07-22-2028,GA
PRV_183,Christian Harrington,1.0,confirmed,UNIT 3948 BOX 1689 DPO AA 07341,0.81,updated,(032)591-1521,0.685,suspect,orthopedics,1.0,confirmed,12860444000,0.95,confirmed,0.889,,07341,,+10325911521,False,False,Surgical,31,MBBS,MCI-46404,TNMC-12345,1993,Suspended,2028-12-31,2024-01-20,Senior,Unknown,Unknown,52,,Unknown,1994,02-02-2026,Unknown
PRV_184,Elizabeth Foster,1.0,confirmed,"01383 SARAH RIVER SOUTH SHARONMOUTH, CA 99041",0.81,updated,637-059-1369x8964,0.625,suspect,neurology,1.0,confirmed,17213939989,0.3,suspect,0.747,CA,01383,01383 SARAH RIVER SOUTH SHARONMOUTH,,False,False,Surgical,16,MBBS,MCI-29510,TNMC-87634,2008,Active,2028-12-31,2024-03-07,Senior,West,Pacific,65,,Stanford University School of Medicine,2009,06-07-2027,CA
PRV_185,James Miller,1.0,confirmed,"11710 SUSAN FERRY SOUTH KATHY, MO 58967",0.84,updated,797-938-5675x49818,0.6599999999999999,suspect,pediatrics,1.0,confirmed,12833844903,0.95,confirmed,0.89,MO,11710,11710 SUSAN FERRY SOUTH KATHY,,False,False,Primary Care,13,MBBS,MCI-35432,TNMC-82764,2011,Active,2026-12-31,2023-12-24,Mid,Midwest,Central,65,,Unknown,2012,01-09-2027,MO
PRV_186,David James,1.0,confirmed,"PSC 7039, BOX 1450 APO AE 96188",0.82,updated,095-174-1747,0.6950000000000001,suspect,neurology,1.0,confirmed,19736422635,0.95,confirmed,0.893,,96188,PSC 7039,+10951741747,False,False,Surgical,35,MBBS,MCI-58838,TNMC-12345,1987,Active,2027-12-31,2025-07-21,Senior,Unknown,Unknown,58,,Duke University School of Medicine,1990,05-30-2028,Unknown
PRV_187,Brenda Watson,1.0,confirmed,"048 SHELBY HARBOR APT. 861 NEW JOHN, TN 56854",0.86,updated,+11874482096,0.8400000000000001,updated,orthopedics,1.0,confirmed,18570078333,0.95,confirmed,0.93,TN,56854,048 SHELBY HARBOR APT. 861 NEW JOHN,+11874482096,False,False,Surgical,29,MBBS,MCI-35783,TNMC-55307,1994,Active,2029-12-31,2024-12-19,Senior,South,Eastern,75,,Stanford University School of Medicine,1996,01-12-2026,TN
PRV_188,Austin Chaney,1.0,confirmed,"7433 GAINES UNDERPASS EAST LAURA, SD 81096",0.84,updated,001-772-950-2212x002,0.6799999999999999,suspect,neurology,1.0,confirmed,15153143596,0.3,suspect,0.764,SD,81096,7433 GAINES UNDERPASS EAST LAURA,,False,False,Surgical,33,MBBS,MCI-27353,TNMC-88313,1992,Active,2027-12-31,2024-01-20,Senior,Midwest,Central,65,,Harvard Medical School,1992,03-30-2025,SD
PRV_189,Abigail Espinoza,1.0,confirmed,"6546 LAMB FORD SUITE 181 LAKE MICHAELLAND, ME 47971",0.82,updated,058.809.2932,0.69,suspect,oncology,1.0,confirmed,13073289151,0.95,confirmed,0.892,ME,47971,6546 LAMB FORD SUITE 181 LAKE MICHAELLAND,+10588092932,False,False,Specialized,22,MBBS,MCI-91087,TNMC-73641,2002,Active,2027-12-31,2024-05-25,Senior,Northeast,Eastern,75,,Stanford University School of Medicine,2003,01-30-2026,ME
PRV_190,Jason Keith,1.0,confirmed,"0572 MICHAEL PLAINS DEREKCHESTER, UT 66060",0.98,confirmed,401-549-3143x244,0.62,suspect,emergency,1.0,confirmed,12730378179,0.3,suspect,0.78,UT,66060,0572 MICHAEL PLAINS DEREKCHESTER,,False,False,Specialized,15,MBBS,MCI-51199,TNMC-26910,2009,Active,2029-12-31,2025-06-03,Senior,West,Mountain,65,,Washington University in St. Louis School of Medicine,2010,04-09-2027,UT
PRV_191,Terry Thompson,1.0,confirmed,"9564 RAMOS PLACE JACKSONLAND, MA 62482",0.89,updated,+14381506064,0.815,updated,cardiology,1.0,confirmed,14324047498,0.95,confirmed,0.931,MA,62482,9564 RAMOS PLACE JACKSONLAND,+14381506064,False,False,Surgical,12,MBBS,MCI-32260,TNMC-55456,2012,Inactive,2027-12-31,2025-02-11,Mid,Northeast,Eastern,75,,Harvard Medical School,2013,01-08-2026,MA
PRV_192,April Ruiz,1.0,confirmed,"4556 DAVID EXTENSIONS APT. 482 PORT CAROLFURT, AR 78677",0.95,confirmed,015.189.6579x55271,0.6950000000000001,suspect,neurology,1.0,confirmed,16784547907,0.95,confirmed,0.919,AR,78677,4556 DAVID EXTENSIONS APT. 482 PORT CAROLFURT,,False,False,Surgical,32,MBBS,MCI-39226,TNMC-95500,1991,Active,2026-12-31,2024-09-10,Senior,South,Central,65,,Stanford University School of Medicine,1993,01-01-2027,AR
PRV_193,Travis Jordan,1.0,confirmed,"9400 Garza Union Adamfurt, TN 61053",0.77,updated,5889376735,0.685,suspect,neurology,1.0,confirmed,11817151629,0.95,confirmed,0.881,TN,61053,9400 Garza Union Adamfurt,+15889376735,False,False,Surgical,17,MBBS,MCI-35742,TNMC-17857,2005,Active,2030-12-31,2024-02-24,Senior,South,Eastern,75,,Duke University School of Medicine,2008,11-30-2027,TN
PRV_194,Sherry Green,1.0,confirmed,"769 DELGADO CRESCENT PORT RONALD, NJ 15305",0.85,updated,001-438-530-7880x61228,0.69,suspect,dermatology,1.0,confirmed,18323548917,0.95,confirmed,0.898,NJ,15305,769 DELGADO CRESCENT PORT RONALD,,False,False,Specialized,26,MBBS,MCI-78508,TNMC-84449,1997,Active,2027-12-31,2025-11-29,Senior,Northeast,Eastern,65,,Stanford University School of Medicine,1999,07-07-2028,NJ
PRV_195,Derek Vaughn,1.0,confirmed,UNIT 2302 BOX 5695 DPO AE 66709,0.93,confirmed,001-263-944-5239,0.64,suspect,oncology,1.0,confirmed,13069776966,0.95,confirmed,0.904,,66709,,,False,False,Specialized,19,MBBS,MCI-53525,TNMC-12345,2005,Active,2030-12-31,2024-03-15,Senior,Unknown,Unknown,42,,Unknown,2006,12-05-2027,Unknown
PRV_196,William Gibson,1.0,confirmed,"7696 BLACK CRESCENT CASEYTOWN, AR 98616",0.81,updated,001-610-148-5611x23809,0.63,suspect,cardiology,1.0,confirmed,14293617158,0.95,confirmed,0.8779999999999999,AR,98616,7696 BLACK CRESCENT CASEYTOWN,,False,False,Surgical,11,MBBS,MCI-46372,TNMC-19281,2012,Active,2027-12-31,2025-01-06,Mid,South,Central,65,,University of Colorado School of Medicine,2014,07-27-2027,AR
PRV_197,Kimberly Bennett,1.0,confirmed,"293 KIMBERLY MILLS SMITHFORT, OK 61928",0.82,updated,001-579-064-8206x303,0.725,updated,cardiology,1.0,confirmed,16329672331,0.95,confirmed,0.899,OK,61928,293 KIMBERLY MILLS SMITHFORT,,False,False,Surgical,10,MBBS,MCI-27514,TNMC-21441,2013,Active,2028-12-31,2025-01-20,Mid,South,Central,65,,University of Washington School of Medicine,2015,10-11-2027,OK
PRV_198,Mercedes Ware,1.0,confirmed,"50827 Le Coves Suite 895 West Walter, ID 30460",0.78,updated,208-305-0513,0.6699999999999999,suspect,oncology,1.0,confirmed,14087194767,0.95,confirmed,0.8800000000000001,ID,50827,50827 Le Coves Suite 895 West Walter,+12083050513,False,False,Specialized,15,MBBS,MCI-52544,TNMC-64557,2010,Active,2030-12-31,2023-12-18,Senior,West,Mountain,75,,"University of California, San Francisco School of Medicine",2010,07-07-2025,ID
PRV_199,Justin Dennis,1.0,confirmed,"6140 ELIZABETH GROVES SUITE 944 LAKE JENNIFERSIDE, OH 61962",0.89,updated,503.594.5733x56175,0.635,suspect,cardiology,1.0,confirmed,12605715690,0.95,confirmed,0.8949999999999999,OH,61962,6140 ELIZABETH GROVES SUITE 944 LAKE JENNIFERSIDE,,False,False,Surgical,25,MBBS,MCI-87556,TNMC-54346,2000,Inactive,2030-12-31,2025-04-12,Senior,Midwest,Central,65,,Northwestern University Feinberg School of Medicine,2000,12-12-2026,OH
PRV_200,Angela Holland,1.0,confirmed,"64933 MARK LODGE CAMERONVIEW, VA 56176",0.85,updated,(583)785-0379,0.62,suspect,oncology,1.0,confirmed,19581100912,0.95,confirmed,0.884,VA,64933,64933 MARK LODGE CAMERONVIEW,+15837850379,False,False,Specialized,10,MBBS,MCI-32437,TNMC-55542,2012,Active,2027-12-31,2024-12-11,Mid,South,Eastern,75,,"University of California, San Francisco School of Medicine",2015,01-30-2028,VA
